"Count","Percent","Word"
"0010","00.01%","weed"
"0010","00.01%","wishing"
"0010","00.01%","woke"
"0010","00.01%","worried"
"0010","00.01%","write"
"0009","00.01%","11mths"
"0009","00.01%","20p"
"0009","00.01%","2day"
"0009","00.01%","2nite"
"0009","00.01%","4u"
"0009","00.01%","accept"
"0009","00.01%","access"
"0009","00.01%","against"
"0009","00.01%","age16"
"0009","00.01%","al"
"0009","00.01%","bluetooth"
"0009","00.01%","boss"
"0009","00.01%","brings"
"0009","00.01%","buying"
"0009","00.01%","catch"
"0009","00.01%","cd"
"0009","00.01%","charity"
"0009","00.01%","children"
"0009","00.01%","coffee"
"0009","00.01%","colleagues"
"0009","00.01%","completely"
"0009","00.01%","comuk"
"0009","00.01%","copy"
"0009","00.01%","credits"
"0009","00.01%","cup"
"0009","00.01%","dead"
"0009","00.01%","deal"
"0009","00.01%","decide"
"0009","00.01%","disturb"
"0009","00.01%","doctor"
"0009","00.01%","doesnt"
"0009","00.01%","ending"
"0009","00.01%","especially"
"0009","00.01%","excellent"
"0009","00.01%","eyes"
"0009","00.01%","flag"
"0009","00.01%","forwarded"
"0009","00.01%","goodnight"
"0009","00.01%","hiya"
"0009","00.01%","ho"
"0009","00.01%","hw"
"0009","00.01%","iam"
"0009","00.01%","ice"
"0009","00.01%","itself"
"0009","00.01%","ive"
"0009","00.01%","kinda"
"0009","00.01%","king"
"0009","00.01%","lazy"
"0009","00.01%","ldew"
"0009","00.01%","lect"
"0009","00.01%","lessons"
"0009","00.01%","loan"
"0009","00.01%","lover"
"0009","00.01%","meh"
"0009","00.01%","men"
"0009","00.01%","mo"
"0009","00.01%","mode"
"0009","00.01%","mon"
"0009","00.01%","moral"
"0009","00.01%","mrt"
"0009","00.01%","none"
"0009","00.01%","ones"
"0009","00.01%","others"
"0009","00.01%","possible"
"0009","00.01%","promise"
"0009","00.01%","rain"
"0009","00.01%","reaching"
"0009","00.01%","rent"
"0009","00.01%","seems"
"0009","00.01%","self"
"0009","00.01%","seriously"
"0009","00.01%","short"
"0009","00.01%","sick"
"0009","00.01%","silent"
"0009","00.01%","sitting"
"0009","00.01%","situation"
"0009","00.01%","sofa"
"0009","00.01%","specially"
"0009","00.01%","starting"
"0009","00.01%","starts"
"0009","00.01%","staying"
"0009","00.01%","studying"
"0009","00.01%","sub"
"0009","00.01%","summer"
"0009","00.01%","sunshine"
"0009","00.01%","tampa"
"0009","00.01%","thinkin"
"0009","00.01%","tht"
"0009","00.01%","train"
"0009","00.01%","trust"
"0009","00.01%","unless"
"0009","00.01%","urself"
"0009","00.01%","user"
"0009","00.01%","using"
"0009","00.01%","valentines"
"0009","00.01%","wondering"
"0009","00.01%","worries"
"0009","00.01%","xy"
"0008","00.01%","02"
"0008","00.01%","06"
"0008","00.01%","0870"
"0008","00.01%","08712460324"
"0008","00.01%","2004"
"0008","00.01%","25p"
"0008","00.01%","3030"
"0008","00.01%","50p"
"0008","00.01%","87077"
"0008","00.01%","add"
"0008","00.01%","aha"
"0008","00.01%","anymore"
"0008","00.01%","apartment"
"0008","00.01%","ar"
"0008","00.01%","ave"
"0008","00.01%","awaiting"
"0008","00.01%","bak"
"0008","00.01%","bb"
"0008","00.01%","bedroom"
"0008","00.01%","black"
"0008","00.01%","bt-national-rate"
"0008","00.01%","cake"
"0008","00.01%","cancel"
"0008","00.01%","cheers"
"0008","00.01%","cinema"
"0008","00.01%","complete"
"0008","00.01%","cover"
"0008","00.01%","cute"
"0008","00.01%","daddy"
"0008","00.01%","digital"
"0008","00.01%","din"
"0008","00.01%","door"
"0008","00.01%","during"
"0008","00.01%","dvd"
"0008","00.01%","entitled"
"0008","00.01%","facebook"
"0008","00.01%","fault"
"0008","00.01%","fingers"
"0008","00.01%","fixed"
"0008","00.01%","freephone"
"0008","00.01%","frens"
"0008","00.01%","fullonsms"
"0008","00.01%","funny"
"0008","00.01%","future"
"0008","00.01%","gay"
"0008","00.01%","giving"
"0008","00.01%","goto"
"0008","00.01%","honey"
"0008","00.01%","however"
"0008","00.01%","hurts"
"0008","00.01%","inc"
"0008","00.01%","inside"
"0008","00.01%","interested"
"0008","00.01%","j"
"0008","00.01%","joined"
"0008","00.01%","joy's"
"0008","00.01%","kick"
"0008","00.01%","lemme"
"0008","00.01%","library"
"0008","00.01%","longer"
"0008","00.01%","loves"
"0008","00.01%","mark"
"0008","00.01%","matches"
"0008","00.01%","medical"
"0008","00.01%","miracle"
"0008","00.01%","mistake"
"0008","00.01%","mood"
"0008","00.01%","movies"
"0008","00.01%","nigeria"
"0008","00.01%","no1"
"0008","00.01%","omg"
"0008","00.01%","opinion"
"0008","00.01%","paying"
"0008","00.01%","pc"
"0008","00.01%","picked"
"0008","00.01%","pix"
"0008","00.01%","pizza"
"0008","00.01%","planning"
"0008","00.01%","polys"
"0008","00.01%","pound"
"0008","00.01%","power"
"0008","00.01%","quick"
"0008","00.01%","rcvd"
"0008","00.01%","realy"
"0008","00.01%","reference"
"0008","00.01%","registered"
"0008","00.01%","replying"
"0008","00.01%","request"
"0008","00.01%","road"
"0008","00.01%","rose"
"0008","00.01%","round"
"0008","00.01%","sale"
"0008","00.01%","sign"
"0008","00.01%","single"
"0008","00.01%","slave"
"0008","00.01%","slept"
"0008","00.01%","sometimes"
"0008","00.01%","south"
"0008","00.01%","sp"
"0008","00.01%","special-call"
"0008","00.01%","spent"
"0008","00.01%","stand"
"0008","00.01%","style"
"0008","00.01%","swt"
"0008","00.01%","t's"
"0008","00.01%","thru"
"0008","00.01%","training"
"0008","00.01%","trouble"
"0008","00.01%","tuesday"
"0008","00.01%","u-find"
"0008","00.01%","umma"
"0008","00.01%","valentine"
"0008","00.01%","ve"
"0008","00.01%","vl"
"0008","00.01%","wednesday"
"0008","00.01%","weekends"
"0008","00.01%","weight"
"0008","00.01%","where's"
"0008","00.01%","wishes"
"0008","00.01%","wiv"
"0008","00.01%","workin"
"0008","00.01%","yahoo"
"0008","00.01%","you'd"
"0008","00.01%","yrs"
"0007","00.01%","08718720201"
"0007","00.01%","1327"
"0007","00.01%","25"
"0007","00.01%","36504"
"0007","00.01%","3g"
"0007","00.01%","400"
"0007","00.01%","5wb"
"0007","00.01%","62468"
"0007","00.01%","82277"
"0007","00.01%","85023"
"0007","00.01%","advance"
"0007","00.01%","ahead"
"0007","00.01%","alex"
"0007","00.01%","alrite"
"0007","00.01%","appreciate"
"0007","00.01%","arrive"
"0007","00.01%","awake"
"0007","00.01%","bag"
"0007","00.01%","battery"
"0007","00.01%","become"
"0007","00.01%","behind"
"0007","00.01%","bid"
"0007","00.01%","biz"
"0007","00.01%","bold"
"0007","00.01%","bother"
"0007","00.01%","bucks"
"0007","00.01%","bugis"
"0007","00.01%","buzz"
"0007","00.01%","cal"
"0007","00.01%","cash-balance"
"0007","00.01%","cash-in"
"0007","00.01%","cell"
"0007","00.01%","changed"
"0007","00.01%","cine"
"0007","00.01%","click"
"0007","00.01%","cold"
"0007","00.01%","costa"
"0007","00.01%","country"
"0007","00.01%","cr9"
"0007","00.01%","croydon"
"0007","00.01%","cuz"
"0007","00.01%","damn"
"0007","00.01%","definitely"
"0007","00.01%","depends"
"0007","00.01%","dey"
"0007","00.01%","dog"
"0007","00.01%","eatin"
"0007","00.01%","eating"
"0007","00.01%","except"
"0007","00.01%","excuse"
"0007","00.01%","experience"
"0007","00.01%","fat"
"0007","00.01%","flirt"
"0007","00.01%","following"
"0007","00.01%","forward"
"0007","00.01%","gee"
"0007","00.01%","god's"
"0007","00.01%","hai"
"0007","00.01%","happening"
"0007","00.01%","happens"
"0007","00.01%","heavy"
"0007","00.01%","hell"
"0007","00.01%","high"
"0007","00.01%","holding"
"0007","00.01%","holla"
"0007","00.01%","hop"
"0007","00.01%","horny"
"0007","00.01%","hotel"
"0007","00.01%","house-maid"
"0007","00.01%","hurry"
"0007","00.01%","idea"
"0007","00.01%","imagine"
"0007","00.01%","imma"
"0007","00.01%","including"
"0007","00.01%","instead"
"0007","00.01%","insurance"
"0007","00.01%","internet"
"0007","00.01%","izzit"
"0007","00.01%","january"
"0007","00.01%","kallis"
"0007","00.01%","kb"
"0007","00.01%","kept"
"0007","00.01%","la"
"0007","00.01%","learn"
"0007","00.01%","lift"
"0007","00.01%","liked"
"0007","00.01%","list"
"0007","00.01%","lmao"
"0007","00.01%","login"
"0007","00.01%","logo"
"0007","00.01%","looks"
"0007","00.01%","loyalty"
"0007","00.01%","malaria"
"0007","00.01%","marriage"
"0007","00.01%","married"
"0007","00.01%","maximize"
"0007","00.01%","meaning"
"0007","00.01%","member"
"0007","00.01%","menu"
"0007","00.01%","mid"
"0007","00.01%","midnight"
"0007","00.01%","model"
"0007","00.01%","mp3"
"0007","00.01%","murdered"
"0007","00.01%","murderer"
"0007","00.01%","naked"
"0007","00.01%","naughty"
"0007","00.01%","notice"
"0007","00.01%","nxt"
"0007","00.01%","o2"
"0007","00.01%","omw"
"0007","00.01%","onto"
"0007","00.01%","page"
"0007","00.01%","paid"
"0007","00.01%","password"
"0007","00.01%","past"
"0007","00.01%","persons"
"0007","00.01%","photo"
"0007","00.01%","planned"
"0007","00.01%","players"
"0007","00.01%","pleasure"
"0007","00.01%","present"
"0007","00.01%","quality"
"0007","00.01%","rather"
"0007","00.01%","recently"
"0007","00.01%","return"
"0007","00.01%","running"
"0007","00.01%","sense"
"0007","00.01%","share"
"0007","00.01%","shd"
"0007","00.01%","showing"
"0007","00.01%","shuhui"
"0007","00.01%","sight"
"0007","00.01%","sim"
"0007","00.01%","sit"
"0007","00.01%","sk38xh"
"0007","00.01%","sky"
"0007","00.01%","sol"
"0007","00.01%","space"
"0007","00.01%","spree"
"0007","00.01%","sucks"
"0007","00.01%","tea"
"0007","00.01%","team"
"0007","00.01%","tear"
"0007","00.01%","tenerife"
"0007","00.01%","they're"
"0007","00.01%","thnk"
"0007","00.01%","ticket"
"0007","00.01%","today's"
"0007","00.01%","torch"
"0007","00.01%","tough"
"0007","00.01%","towards"
"0007","00.01%","u'll"
"0007","00.01%","uk's"
"0007","00.01%","under"
"0007","00.01%","unsub"
"0007","00.01%","vikky"
"0007","00.01%","walking"
"0007","00.01%","waste"
"0007","00.01%","wat's"
"0007","00.01%","who's"
"0007","00.01%","worse"
"0007","00.01%","wun"
"0007","00.01%","yest"
"0007","00.01%","yijue"
"0007","00.01%","yoga"
"0006","00.01%","08707509020"
"0006","00.01%","08712300220"
"0006","00.01%","09050090044"
"0006","00.01%","150pm"
"0006","00.01%","28"
"0006","00.01%","40gb"
"0006","00.01%","4th"
"0006","00.01%","86021"
"0006","00.01%","8th"
"0006","00.01%","aathi"
"0006","00.01%","activate"
"0006","00.01%","added"
"0006","00.01%","aftr"
"0006","00.01%","ahmad"
"0006","00.01%","air"
"0006","00.01%","aiyah"
"0006","00.01%","aiyo"
"0006","00.01%","amazing"
"0006","00.01%","announcement"
"0006","00.01%","app"
"0006","00.01%","arcade"
"0006","00.01%","arrange"
"0006","00.01%","askin"
"0006","00.01%","asleep"
"0006","00.01%","ate"
"0006","00.01%","babes"
"0006","00.01%","balance"
"0006","00.01%","barely"
"0006","00.01%","body"
"0006","00.01%","boo"
"0006","00.01%","bought"
"0006","00.01%","boys"
"0006","00.01%","brand"
"0006","00.01%","budget"
"0006","00.01%","bye"
"0006","00.01%","cafe"
"0006","00.01%","campus"
"0006","00.01%","cancer"
"0006","00.01%","cc"
"0006","00.01%","character"
"0006","00.01%","checked"
"0006","00.01%","childish"
"0006","00.01%","closed"
"0006","00.01%","competition"
"0006","00.01%","confidence"
"0006","00.01%","contract"
"0006","00.01%","created"
"0006","00.01%","daily"
"0006","00.01%","died"
"0006","00.01%","dint"
"0006","00.01%","directly"
"0006","00.01%","due"
"0006","00.01%","earth"
"0006","00.01%","ended"
"0006","00.01%","envelope"
"0006","00.01%","evng"
"0006","00.01%","exactly"
"0006","00.01%","exciting"
"0006","00.01%","expensive"
"0006","00.01%","fall"
"0006","00.01%","fantasies"
"0006","00.01%","fb"
"0006","00.01%","feb"
"0006","00.01%","fetch"
"0006","00.01%","fight"
"0006","00.01%","five"
"0006","00.01%","flights"
"0006","00.01%","flower"
"0006","00.01%","fyi"
"0006","00.01%","gap"
"0006","00.01%","girlfrnd"
"0006","00.01%","gives"
"0006","00.01%","group"
"0006","00.01%","handset"
"0006","00.01%","hl"
"0006","00.01%","holder"
"0006","00.01%","howz"
"0006","00.01%","hrs"
"0006","00.01%","hunny"
"0006","00.01%","indian"
"0006","00.01%","informed"
"0006","00.01%","inviting"
"0006","00.01%","ish"
"0006","00.01%","isnt"
"0006","00.01%","joking"
"0006","00.01%","jst"
"0006","00.01%","kano"
"0006","00.01%","keeping"
"0006","00.01%","kerala"
"0006","00.01%","l8r"
"0006","00.01%","lacs"
"0006","00.01%","ladies"
"0006","00.01%","lady"
"0006","00.01%","let's"
"0006","00.01%","local"
"0006","00.01%","london"
"0006","00.01%","lookin"
"0006","00.01%","loverboy"
"0006","00.01%","marry"
"0006","00.01%","matter"
"0006","00.01%","max10mins"
"0006","00.01%","meds"
"0006","00.01%","melle"
"0006","00.01%","moan"
"0006","00.01%","mother"
"0006","00.01%","murder"
"0006","00.01%","nature"
"0006","00.01%","nights"
"0006","00.01%","nimya"
"0006","00.01%","norm150p"
"0006","00.01%","num"
"0006","00.01%","official"
"0006","00.01%","personal"
"0006","00.01%","pilates"
"0006","00.01%","pin"
"0006","00.01%","pleased"
"0006","00.01%","plenty"
"0006","00.01%","pobox334"
"0006","00.01%","pobox84"
"0006","00.01%","posted"
"0006","00.01%","problems"
"0006","00.01%","process"
"0006","00.01%","pussy"
"0006","00.01%","putting"
"0006","00.01%","q"
"0006","00.01%","qatar"
"0006","00.01%","raining"
"0006","00.01%","random"
"0006","00.01%","regards"
"0006","00.01%","relax"
"0006","00.01%","replied"
"0006","00.01%","report"
"0006","00.01%","review"
"0006","00.01%","role"
"0006","00.01%","scream"
"0006","00.01%","screaming"
"0006","00.01%","sed"
"0006","00.01%","serious"
"0006","00.01%","simply"
"0006","00.01%","sipix"
"0006","00.01%","spoke"
"0006","00.01%","sport"
"0006","00.01%","standard"
"0006","00.01%","station"
"0006","00.01%","stockport"
"0006","00.01%","straight"
"0006","00.01%","students"
"0006","00.01%","sunny"
"0006","00.01%","sup"
"0006","00.01%","super"
"0006","00.01%","surely"
"0006","00.01%","system"
"0006","00.01%","tariffs"
"0006","00.01%","tat"
"0006","00.01%","teach"
"0006","00.01%","teasing"
"0006","00.01%","texting"
"0006","00.01%","theatre"
"0006","00.01%","thts"
"0006","00.01%","tick"
"0006","00.01%","tncs"
"0006","00.01%","toclaim"
"0006","00.01%","tour"
"0006","00.01%","track"
"0006","00.01%","ttyl"
"0006","00.01%","turns"
"0006","00.01%","txtauction"
"0006","00.01%","u're"
"0006","00.01%","u've"
"0006","00.01%","urawinner"
"0006","00.01%","usually"
"0006","00.01%","vary"
"0006","00.01%","version"
"0006","00.01%","vodafone"
"0006","00.01%","vry"
"0006","00.01%","w45wq"
"0006","00.01%","wats"
"0006","00.01%","weather"
"0006","00.01%","website"
"0006","00.01%","wed"
"0006","00.01%","wer"
"0006","00.01%","wherever"
"0006","00.01%","willing"
"0006","00.01%","wnt"
"0006","00.01%","works"
"0006","00.01%","yay"
"0006","00.01%","zed"
"0005","00.01%","1x150p"
"0005","00.01%","21"
"0005","00.01%","2mrw"
"0005","00.01%","2optout"
"0005","00.01%","300"
"0005","00.01%","3510i"
"0005","00.01%","3rd"
"0005","00.01%","530"
"0005","00.01%","5we"
"0005","00.01%","60p"
"0005","00.01%","80062"
"0005","00.01%","80488"
"0005","00.01%","83355"
"0005","00.01%","acc"
"0005","00.01%","ad"
"0005","00.01%","adult"
"0005","00.01%","advice"
"0005","00.01%","ages"
"0005","00.01%","aint"
"0005","00.01%","airport"
"0005","00.01%","allah"
"0005","00.01%","amount"
"0005","00.01%","amt"
"0005","00.01%","anybody"
"0005","00.01%","april"
"0005","00.01%","aren't"
"0005","00.01%","argument"
"0005","00.01%","armand"
"0005","00.01%","arrested"
"0005","00.01%","asks"
"0005","00.01%","atm"
"0005","00.01%","basically"
"0005","00.01%","begin"
"0005","00.01%","belly"
"0005","00.01%","bf"
"0005","00.01%","bin"
"0005","00.01%","birds"
"0005","00.01%","bitch"
"0005","00.01%","boost"
"0005","00.01%","boring"
"0005","00.01%","boston"
"0005","00.01%","brilliant"
"0005","00.01%","broke"
"0005","00.01%","btw"
"0005","00.01%","buns"
"0005","00.01%","cabin"
"0005","00.01%","callers"
"0005","00.01%","cannot"
"0005","00.01%","cars"
"0005","00.01%","cartoon"
"0005","00.01%","cbe"
"0005","00.01%","cds"
"0005","00.01%","centre"
"0005","00.01%","charges"
"0005","00.01%","cheaper"
"0005","00.01%","chinese"
"0005","00.01%","choice"
"0005","00.01%","city"
"0005","00.01%","common"
"0005","00.01%","conditions"
"0005","00.01%","connection"
"0005","00.01%","contacted"
"0005","00.01%","costs"
"0005","00.01%","couldn't"
"0005","00.01%","cry"
"0005","00.01%","cud"
"0005","00.01%","current"
"0005","00.01%","darling"
"0005","00.01%","december"
"0005","00.01%","deliver"
"0005","00.01%","did'nt"
"0005","00.01%","did't"
"0005","00.01%","discuss"
"0005","00.01%","dload"
"0005","00.01%","dollars"
"0005","00.01%","drinks"
"0005","00.01%","dropped"
"0005","00.01%","drug"
"0005","00.01%","ec2a"
"0005","00.01%","eerie"
"0005","00.01%","eng"
"0005","00.01%","english"
"0005","00.01%","er"
"0005","00.01%","euro2004"
"0005","00.01%","exams"
"0005","00.01%","expecting"
"0005","00.01%","fantasy"
"0005","00.01%","fighting"
"0005","00.01%","fix"
"0005","00.01%","flat"
"0005","00.01%","gals"
"0005","00.01%","geeee"
"0005","00.01%","gentle"
"0005","00.01%","gm"
"0005","00.01%","google"
"0005","00.01%","green"
"0005","00.01%","greet"
"0005","00.01%","guide"
"0005","00.01%","h"
"0005","00.01%","hands"
"0005","00.01%","hate"
"0005","00.01%","he'll"
"0005","00.01%","hella"
"0005","00.01%","hook"
"0005","00.01%","hopefully"
"0005","00.01%","horrible"
"0005","00.01%","hostel"
"0005","00.01%","hr"
"0005","00.01%","hv"
"0005","00.01%","ignore"
"0005","00.01%","inclusive"
"0005","00.01%","interesting"
"0005","00.01%","intro"
"0005","00.01%","ip4"
"0005","00.01%","issues"
"0005","00.01%","italian"
"0005","00.01%","java"
"0005","00.01%","jazz"
"0005","00.01%","jesus"
"0005","00.01%","jiu"
"0005","00.01%","joke"
"0005","00.01%","jordan"
"0005","00.01%","laid"
"0005","00.01%","latr"
"0005","00.01%","law"
"0005","00.01%","lead"
"0005","00.01%","lik"
"0005","00.01%","linerental"
"0005","00.01%","listening"
"0005","00.01%","living"
"0005","00.01%","locations"
"0005","00.01%","looked"
"0005","00.01%","mad"
"0005","00.01%","minuts"
